5001	43
5001	7131
5001	9589
5002	703
5002	764
5002	1248
5002	1430
5002	1529
5002	3057
5002	4400
5002	4527
5002	12494
5003	421
5003	830
5003	1366
5003	1904
5003	2539
5003	11973
5003	12132
5004	1084
5004	1918
5004	1945
5004	3308
5004	10883
5005	37
5005	283
5005	1224
5005	1233
5005	1680
5005	5078
5005	5136
5005	8739
5005	12041
5006	399
5006	634
5006	862
5006	1754
5006	2043
5006	6297
5006	12007
5007	119
5007	913
5007	4398
5007	12168
5007	12389
5008	767
5008	11838
5008	12239
5009	23
5009	443
5009	733
5009	1103
5009	1198
5009	11931
5009	12265
5010	656
5010	11982
5010	12193
5010	12293
5010	12433
5011	1119
5011	2638
5011	7574
5011	9141
5011	12434
5012	424
5012	502
5012	677
5012	1398
5012	1890
5012	2600
5012	2782
5012	12016
5012	12097
5012	12350
5013	124
5013	182
5013	324
5013	699
5013	899
5013	1020
5013	1628
5013	2212
5013	2601
5013	4869
5013	4891
5013	12080
5013	12189
5013	12324
5014	2
5014	385
5014	879
5014	1315
5014	1593
5014	1605
5014	5555
5014	11610
5014	12457
5015	556
5015	827
5015	2003
5015	2231
5015	2799
5015	3734
5015	9854
5015	10560
5015	11197
5015	11996
5015	12123
5016	534
5016	631
5016	1043
5016	1759
5016	3176
5016	3433
5016	3794
5016	5717
5016	11246
5016	12335
5016	12478
5017	81
5017	312
5017	345
5017	1117
5017	1167
5017	1599
5017	2271
5017	2392
5017	2472
5017	2836
5017	2971
5017	3064
5017	4088
5017	4108
5017	4245
5017	11652
5017	11875
5017	12013
5017	12148
5017	12421
5018	174
5018	300
5018	564
5018	806
5018	867
5018	1203
5018	1707
5018	2246
5018	2850
5018	4603
5018	6738
5018	6788
5018	7771
5018	11445
5018	11471
5018	12099
5018	12258
5019	1371
5019	1633
5019	1687
5019	1746
5019	2686
5019	4082
5019	4358
5019	4454
5019	5812
5019	7973
5019	8013
5019	11795
5019	11839
5019	12072
5019	12155
5019	12309
5019	12337
5019	12392
5019	12450
5020	426
5020	461
5020	919
5020	972
5020	1082
5020	1334
5020	1621
5020	2045
5020	3823
5020	4985
5020	5524
5020	7828
5020	10262
5020	12160
5021	11
5021	135
5021	235
5021	273
5021	503
5021	1111
5021	1122
5021	1218
5021	2127
5021	2415
5021	8011
5021	8868
5021	9869
5021	12048
5021	12083
5021	12095
5021	12409
5022	76
5022	540
5022	570
5022	609
5022	781
5022	962
5022	1052
5022	1164
5022	1775
5022	2772
5022	4111
5022	4873
5022	5298
5022	5444
5022	5978
5022	11902
5022	12177
5022	12215
5022	12492
5023	60
5023	248
5023	491
5023	519
5023	915
5023	994
5023	1174
5023	1284
5023	1531
5023	2229
5023	2522
5023	3070
5023	3263
5023	3396
5023	4769
5023	9219
5023	9738
5023	11999
5023	12023
5023	12113
5023	12150
5024	89
5024	291
5024	401
5024	660
5024	1091
5024	1533
5024	1925
5024	3058
5024	3376
5024	4308
5024	5669
5024	5785
5024	8208
5024	8404
5024	11737
5024	12037
5024	12316
5024	12438
5025	62
5025	303
5025	664
5025	868
5025	986
5025	1087
5025	1131
5025	1383
5025	1733
5025	2208
5025	3276
5025	3361
5025	4852
5025	6534
5025	7978
5025	8895
5025	11194
5025	11230
5025	11770
5025	11792
5025	12256
5026	467
5026	610
5026	1140
5026	1314
5026	1433
5026	1473
5026	2342
5026	3322
5026	3585
5026	3916
5026	7392
5026	11991
5026	11992
5026	12020
5026	12259
5027	417
5027	547
5027	582
5027	728
5027	912
5027	1250
5027	2330
5027	2411
5027	3250
5027	3576
5027	5052
5027	5226
5027	5735
5027	6719
5027	6765
5027	9162
5027	10393
5027	11339
5027	11752
5027	11911
5027	12198
5027	12249
5027	12426
5028	148
5028	434
5028	1995
5028	2215
5028	2507
5028	3320
5028	3622
5028	3796
5028	4362
5028	9692
5028	10333
5028	11112
5028	11556
5028	12407
5028	12487
5029	541
5029	601
5029	865
5029	1071
5029	1083
5029	1097
5029	1959
5029	2116
5029	2535
5029	4462
5029	8251
5029	11295
5030	5
5030	166
5030	294
5030	472
5030	606
5030	1830
5030	2923
5030	8747
5030	11411
5030	11920
5031	4
5031	63
5031	353
5031	394
5031	447
5031	968
5031	1303
5031	1374
5031	1467
5031	1492
5031	1497
5031	2029
5031	2186
5031	2565
5031	2826
5031	5502
5031	6114
5031	11365
5031	12261
5032	120
5032	196
5032	212
5032	302
5032	449
5032	1080
5032	1756
5032	2133
5032	2191
5032	2283
5032	2731
5032	3215
5032	3624
5032	5244
5032	12102
5032	12240
5032	12440
5033	132
5033	218
5033	531
5033	678
5033	766
5033	5327
5033	6365
5033	8910
5033	9178
5033	12340
5033	12435
5033	12461
5034	107
5034	284
5034	2733
5034	3988
5034	5525
5034	10376
5034	10682
5034	12226
5034	12339
5035	408
5035	1029
5035	1048
5035	1555
5035	2871
5035	6404
5035	12069
5035	12151
5035	12382
5036	186
5036	477
5036	621
5036	3998
5036	4467
5036	6334
5036	11499
5036	11702
5036	12217
5037	199
5037	351
5037	411
5037	584
5037	613
5037	630
5037	786
5037	1001
5037	1036
5037	1752
5037	1887
5037	2176
5037	3118
5037	7108
5037	11662
5037	12038
5037	12414
5037	12427
5038	310
5038	611
5038	648
5038	815
5038	1150
5038	1289
5038	2098
5038	2930
5038	3552
5038	12255
5038	12266
5038	12346
5039	75
5039	150
5039	2140
5039	2459
5039	4807
5039	10792
5039	12342
5039	12493
5040	714
5040	726
5040	803
5040	850
5040	3119
5040	3933
5040	6510
5040	12166
5041	58
5041	1045
5041	2886
5041	3149
5041	3621
5041	3778
5041	3780
5041	6156
5041	11627
5041	12333
5041	12373
5041	12416
5041	12498
5042	308
5042	555
5042	597
5042	984
5042	1356
5042	2072
5042	3175
5042	3382
5042	6821
5042	12205
5042	12397
5043	309
5043	724
5043	763
5043	874
5043	2378
5044	157
5044	271
5044	596
5044	1169
5044	5746
5044	11754
5044	12110
5044	12233
5044	12372
5044	12491
5045	456
5045	515
5045	550
5045	1340
5045	1556
5045	5368
5045	12209
5045	12262
5045	12436
5046	125
5046	403
5046	923
5046	1294
5046	1470
5046	3035
5046	4438
5046	12014
5046	12064
5046	12285
5046	12476
5047	47
5047	290
5047	523
5047	638
5047	831
5047	921
5047	1032
5047	2143
5047	5255
5047	12092
5047	12141
5047	12243
5047	12270
5047	12390
5048	202
5048	332
5048	1425
5048	1955
5048	2867
5048	5107
5048	5865
5048	7653
5048	11270
5048	12116
5048	12415
5049	129
5049	176
5049	220
5049	719
5049	1092
5049	1134
5049	2617
5049	11852
5049	11919
5049	12352
5050	807
5050	1728
5050	2088
5050	2269
5050	2356
5050	3328
5050	3750
5050	11346
5050	11403
5050	12167
5050	12329
5051	172
5052	52
5052	293
5052	736
5052	3905
5052	4356
5052	11118
5052	11162
5052	11896
5052	12363
5052	12385
5052	12474
5053	175
5053	1251
5053	1568
5053	4560
5054	289
5054	813
5054	933
5054	1806
5054	2115
5054	2260
5054	3249
5054	5471
5054	12327
5054	12454
5055	1706
5055	2875
5055	12180
5055	12260
5055	12422
5055	12442
5056	131
5056	370
5056	422
5056	753
5056	1708
5056	2993
5056	8536
5056	12169
5057	514
5057	790
5057	1262
5057	1321
5057	2071
5057	2076
5057	2491
5057	3583
5057	6910
5057	12174
5058	365
5058	757
5058	911
5058	1664
5058	1807
5058	3678
5058	3915
5058	4726
5058	8810
5058	12201
5058	12271
5058	12287
5058	12371
5059	455
5059	1391
5059	1515
5059	3497
5059	4170
5059	7763
5059	8866
5059	11997
5059	12210
5060	86
5060	698
5060	1817
5060	7996
5060	11769
5060	11944
5060	12473
5061	208
5061	392
5061	1896
5061	2368
5061	3442
5061	4747
5061	11841
5062	1734
5062	1743
5062	2291
5062	2526
5062	4601
5062	4916
5062	7123
5062	11455
5063	2018
5063	2388
5063	2845
5063	7106
5063	12483
5064	155
5064	227
5064	529
5064	897
5064	1086
5064	1223
5064	2199
5064	2691
5064	3489
5064	4525
5064	4529
5064	12452
5065	688
5065	1108
5065	1958
5065	2219
5065	2278
5065	12297
5066	450
5066	592
5066	987
5066	1426
5066	11941
5066	12306
5066	12328
5066	12463
5067	10882
5067	12496
5068	2313
5068	12274
5068	12343
5068	12376
5069	22
5069	11937
5069	12323
5069	12475
5070	226
5070	594
5070	789
5070	1419
5070	4606
5070	6018
5070	8804
5070	12355
5071	7178
5071	12418
5071	12467
5072	516
5072	579
5072	853
5072	3904
5072	3981
5072	4741
5072	12018
5072	12404
5073	114
5073	390
5073	718
5073	1784
5073	1883
5073	5713
5073	8126
5073	11254
5073	11924
5073	12315
5073	12444
5074	374
5074	598
5074	2056
5074	2404
5074	2903
5074	3315
5074	12254
5074	12420
5075	97
5075	281
5075	287
5075	643
5075	931
5075	1423
5075	1922
5075	1976
5075	2588
5075	2669
5075	3135
5075	3218
5075	12066
5075	12137
5075	12280
5075	12466
5076	355
5076	427
5076	1368
5076	1483
5076	1648
5076	2419
5076	3714
5076	5917
5077	49
5077	457
5077	982
5077	1016
5077	1225
5077	4307
5077	5159
5077	5355
5077	12283
5078	884
5078	960
5078	2086
5078	2326
5078	2584
5078	2801
5078	3878
5078	5085
5078	12351
5079	13
5079	711
5079	797
