5002	4051
5003	10465
5004	10604
5004	12485
5006	1860
5006	11868
5007	2722
5007	6871
5008	62
5009	579
5013	4537
5014	8186
5015	545
5015	1710
5018	1861
5020	357
5020	12316
5021	1941
5021	12364
5022	2983
5022	10317
5024	781
5025	11509
5026	752
5027	852
5027	5442
5029	138
5032	1830
5033	1698
5036	2360
5037	5393
5037	12412
5040	2606
5041	1413
5044	2232
5046	9198
5047	3438
5049	12050
5051	12381
5052	737
5052	837
5055	2590
5055	2636
5056	105
5059	11848
5061	124
5066	6852
5067	1124
5067	3773
5068	2168
5068	12026
5071	1240
5071	4720
5072	2889
5077	5213
5078	373
5079	5594
5080	21
5082	1788
5082	10885
5083	2160
5084	2953
5084	11504
5085	1848
5085	2371
5087	152
5089	1418
5089	4200
5089	12247
5090	7006
5090	12135
5090	12332
5091	1828
5092	12374
5095	12187
5096	263
5096	12190
5097	10081
5099	643
5099	2142
5099	10402
5100	1234
5101	6300
5102	3382
5103	11685
5104	1644
5104	12206
5106	2024
5106	11123
5107	8125
5108	248
5109	8308
5109	10300
5110	1211
5110	4427
5111	12098
5112	965
5118	4362
5118	4403
5125	12488
5126	6563
5127	365
5128	3766
5128	5662
5130	2342
5130	10838
5131	7291
5131	7645
5140	3993
5142	572
5142	6073
5143	2082
5143	11460
5144	5821
5148	12477
5151	2086
5152	11603
5154	9706
5156	193
5156	1686
5157	1214
5157	11113
5158	12208
5159	1397
5160	565
5160	10961
5162	734
5163	151
5163	4410
5166	11689
5167	1722
5170	6664
5171	12012
5172	5841
5174	959
5180	80
5183	86
5185	3547
5186	1733
5187	611
5189	420
5190	11042
5190	12455
5191	1121
5191	4162
5193	85
5201	8192
5202	5384
5205	1101
5205	1474
5206	5092
5206	11226
5208	194
5208	1245
5209	5059
5210	1122
5210	2037
5210	5126
5212	12200
5213	1551
5215	5281
5218	6034
5219	1674
5221	805
5223	629
5225	408
5226	11613
5227	43
5228	352
5228	7369
5231	12181
5231	12285
5232	2735
5232	9586
5237	423
5237	554
5237	3589
5237	5294
5238	2225
5238	3008
5238	5675
5238	10717
5238	12079
5239	881
5239	12359
5240	4297
5241	169
5241	331
5241	340
5242	3088
5243	2963
5243	11501
5243	12424
5244	628
5244	2668
5244	12371
5245	9349
5246	10723
5246	10864
5249	342
5249	3601
5249	12246
5250	11133
5251	12122
5253	1856
5253	8728
5253	12236
5253	12270
5255	621
5256	617
5256	744
5257	977
5258	4557
5259	1541
5259	3987
5259	4190
5261	2072
5261	2840
5262	1493
5262	11130
5262	12156
5264	1042
5264	7709
5266	295
5266	5367
5267	12463
5269	7312
5271	12431
5274	5706
5278	4299
5279	5850
5281	12145
5283	508
5283	5379
5286	2869
5290	638
5290	10020
5294	11985
5296	1338
5296	2103
5297	153
5297	2162
5298	6654
5298	7822
5301	4513
5301	7331
5304	901
5305	269
5307	11684
5309	444
5309	11499
5314	2916
5316	218
5316	12394
5321	3063
5321	3307
5322	363
5323	48
5324	1432
5326	2216
5326	12275
5328	7633
5329	4965
5329	10057
5329	12460
5330	5135
5330	11772
5331	2635
5331	3709
5331	5301
5331	12307
5332	1005
5333	12197
5335	8836
5335	12432
5336	4752
5336	10284
5337	2063
5342	453
5345	2057
5346	6557
5346	9076
5346	12053
5347	11040
5349	210
5350	1177
5350	4703
5350	5682
5351	496
5352	1906
5353	11803
5354	11714
5355	1086
5357	11419
5358	986
5358	11691
5360	10559
5364	4345
5366	1010
5366	1258
5366	2149
5366	11676
5367	4367
5367	11450
5371	71
5371	1011
5372	1016
5372	3136
5376	3834
5378	463
5380	5002
5383	11591
5385	786
5387	5587
5388	5938
5390	375
5397	3186
5397	3516
5398	702
5398	1294
5398	1471
5401	4366
5402	12385
5403	3147
5403	11503
5405	1293
5406	355
5406	5341
5409	12069
5412	8280
5413	1291
5413	11306
5414	4533
5415	1489
5415	10084
5416	10286
5417	376
5418	11036
5419	219
5419	2527
5423	12418
5425	3864
5426	12380
5427	11818
5427	12295
5428	262
5428	2545
5428	8471
5428	12237
5429	645
5433	1189
5434	1128
5434	4688
5435	12330
5436	12409
5441	682
5441	11870
5444	137
5445	1581
5450	8035
5450	11866
5451	1926
5452	12415
5453	1639
5458	4495
5459	3262
5461	4823
5462	11880
5463	2554
5465	6787
5466	1978
5467	1577
5467	5526
5468	4790
5469	348
5469	1199
5475	1497
5476	12143
5480	4326
5484	149
5484	1162
5485	6524
5486	822
5487	8124
5490	11610
5490	12203
5491	11139
5492	12387
5493	10972
5494	1087
5494	11339
5496	811
5497	3873
5500	4168
5502	596
5502	10412
5503	5744
5504	1537
5504	2076
5507	12136
5508	5975
5509	12169
5510	1688
5511	2263
5512	11068
5513	1305
5513	12487
5516	3923
5517	103
5517	4418
5518	65
5518	83
5519	1118
5521	184
5521	1009
5522	11955
5524	2819
5525	367
5526	1446
5527	12216
5528	1106
5529	11577
5533	7808
5537	11944
5539	74
5539	1864
5541	11186
5544	11558
5545	3543
5548	6484
5549	3016
5550	2174
5550	12077
5552	1135
5554	8956
5554	12257
5555	11794
5559	795
5559	9033
5559	12320
5560	429
5560	721
5563	12052
5564	189
5565	3917
5566	12411
5568	39
5568	12471
5570	5965
5572	225
5573	9488
5574	12493
5575	10245
5582	584
5583	425
5587	1276
5587	8392
5590	3602
5591	736
5591	11596
5597	1387
5598	1939
5602	1531
5602	12155
5603	393
5604	1503
5606	2817
5606	9713
5607	11945
5608	9915
5609	3
5609	1549
5609	11632
5613	179
5615	3920
5616	109
5616	4263
5616	11109
5619	2416
5620	5317
5620	12325
5621	1063
5622	2784
5623	9838
5624	2190
5631	2541
5631	7019
5631	11003
5636	9754
5638	12238
5642	2679
5643	5138
5645	3223
5647	3226
5648	1420
5650	1516
5653	12486
5656	1319
5656	2468
5657	1351
5657	7197
5658	8339
5661	157
5661	599
5661	11912
5662	9876
5664	305
5664	2549
5665	3121
5667	12457
5668	6966
5670	12172
5670	12479
5672	335
5672	12413
5674	1950
5675	2552
5675	11822
5678	1660
5679	2448
5679	5399
5679	9088
5679	9444
5680	513
5682	1065
5684	4176
5685	2053
5685	6817
5686	3112
5686	10265
5689	12002
5692	1156
5692	11894
5693	2046
5694	431
5695	234
5696	3712
5697	313
5698	1069
5698	1726
5700	9240
5701	11828
5702	11233
5703	454
5703	5921
5704	155
5704	585
5704	747
5705	538
5705	6546
5706	2059
5708	12314
5709	2017
5710	1341
5712	59
5712	809
5712	2365
5713	1827
5715	5226
5717	209
5717	2693
5720	12392
5721	1942
5722	978
5722	6170
5723	159
5723	1345
5724	330
5724	3779
5725	337
5725	3167
5726	1494
5726	3823
5728	11399
5731	11459
5734	845
5735	7782
5739	46
5740	3876
5740	7174
5741	5198
5742	2926
5743	281
5744	525
5746	7113
5748	5152
5748	12351
5750	303
5751	639
5751	8462
5751	9413
5752	11338
5753	1109
5753	9819
5754	4324
5756	779
5756	5686
5757	417
5757	1962
5757	3342
5760	1911
5761	3788
5763	2696
5764	2794
5765	1760
5766	7815
5767	497
5767	925
5768	1167
5769	237
5769	2338
5772	12369
5773	302
5773	8942
5775	703
5775	1022
5776	11696
5778	864
5778	3064
5780	5801
5781	300
5781	5942
5784	291
5784	900
5785	553
5785	5121
5785	8277
5786	964
5786	1597
5787	1340
5787	2032
5787	7220
5787	12113
5788	973
5788	3194
5788	12482
5789	1425
5789	4837
5790	5810
5791	128
5791	7676
5792	510
5792	10684
5793	23
5794	11742
5795	808
5796	2999
5797	1424
5797	5788
5798	16
5798	279
5798	405
5798	1990
5798	7852
5799	915
5801	1539
5801	2301
5801	3265
5803	4756
5804	603
5804	665
5804	4453
5805	506
5806	6413
5807	254
5807	2039
5808	408
5809	1108
5810	1334
5810	12025
5811	476
5811	788
5811	12223
5813	341
5814	233
5815	8472
5815	9889
5816	177
5816	11328
5817	406
5817	604
5817	680
5817	2357
5818	1373
5818	5018
5818	11510
5819	3615
5819	5248
5819	11198
5821	2585
5822	373
5822	468
5822	578
5822	1228
5822	1377
5823	3315
